"","u.1","u.2","v"
"4786",0.239365995980708,4.77782203084329,"C"
"3590",0.473921593686079,5.01282080169231,"B"
"5738",-0.959270516126551,5.79118923640675,"C"
"1518",0.577153694331024,-0.809739309139489,"A"
"5963",1.23074947691917,4.02270622511256,"C"
"3767",-1.48754382913642,2.95464240179432,"B"
"903",-1.06148798426519,-0.411033015258183,"A"
"5436",-0.479188597372822,5.01379629199769,"C"
"4653",-1.48583247689235,5.81535257489959,"C"
"1565",-1.10581425306579,-0.173469230743357,"A"
"4208",0.344761623664904,4.74492793056703,"C"
"2281",0.866461166787,5.69234843432735,"B"
"4890",1.32551134266973,3.6485713347598,"C"
"5666",-0.945986956375348,5.74616028109941,"C"
"5151",-0.226854463459862,5.59208344057221,"C"
"3854",-0.667733243559475,4.4241355636531,"B"
"2040",-0.815511666310978,4.57268711487333,"B"
"1733",1.43796701717078,1.26038268861533,"A"
"2574",0.149404553429141,4.588403652614,"B"
"1824",-0.926958523576888,0.105483094343609,"A"
"4",0.0114809509737162,-0.480623989649378,"A"
"4785",0.0012168716991961,4.99482290765541,"C"
"1585",0.402419189329909,-0.204545533048639,"A"
"2683",-0.677666132324555,4.06538103235852,"B"
"5972",-1.46131698348275,6.19727210008806,"C"
"1049",1.52677990218659,-0.981716454379424,"A"
"5870",1.11081037276083,4.33991100585412,"C"
"3294",0.396342401636566,6.0299231498873,"B"
"5452",2.01885521488407,3.58171961788509,"C"
"1890",0.229697229792384,0.455525782549833,"A"
"4353",1.75781349920248,3.31974848385938,"C"
"2844",-1.07416173906924,4.50997065949488,"B"
"4100",-1.16487289924697,5.84792592507323,"C"
"1439",0.762718854216977,-1.62275689560201,"A"
"2479",2.35295003042155,6.9213730806159,"B"
"4632",0.253149028045991,4.07453211044129,"C"
"2513",-0.995402245034835,4.6357620201018,"B"
"764",0.545582411381686,0.634080040679859,"A"
"873",-0.668387569137161,-0.408457265287746,"A"
"1372",0.90522313921617,1.88694551641886,"A"
"2928",0.31522347575046,5.86743458098961,"B"
"485",-2.3865386058628,-0.0700341889034474,"A"
"885",0.949963648890724,-1.18666116158477,"A"
"5976",-1.02759010688441,5.79704449821824,"C"
"1831",1.72559951169831,1.02048185009845,"A"
"5239",-0.185811192268139,5.46336220101177,"C"
"3234",0.326730463312373,5.16403019883927,"B"
"15",0.344208868672412,0.531043694752131,"A"
"2149",1.595781140568,6.76244253431496,"B"
"4730",-0.25604806211294,4.83293698043527,"C"
"5123",0.198946070845752,4.95589125668469,"C"
"1719",0.85187592158878,-0.832338252873854,"A"
"2415",-3.13643060733194,2.82205475799372,"B"
"268",-0.325129284569623,-1.63571113041748,"A"
"855",0.711433752518778,0.700761918199374,"A"
"1614",-0.963444764867422,0.784614453796637,"A"
"1110",-2.59142912569723,-0.889459558594157,"A"
"2279",-0.803575178581616,3.95635388727645,"B"
"2585",-0.786165054230529,4.14225675500802,"B"
"2015",0.378502909270846,6.08648280390186,"B"
"711",-0.211212147012458,0.754180935088883,"A"
"72",0.490679387314257,-0.424510879721847,"A"
"1503",1.5484029855552,-0.568029979879265,"A"
"3096",1.31437455853643,5.83056278055071,"B"
"1533",-1.65245970368892,2.18394137158714,"A"
"5258",-0.887076144826378,6.00479751686364,"C"
"3015",2.12562926013056,6.49344953212542,"B"
"2430",-0.494707958131954,4.11013196736537,"B"
"2477",-1.95894585496082,2.81066314742066,"B"
"4551",-0.0245420859301578,5.94701698300157,"C"
"4951",-1.49249500389992,5.94544420459452,"C"
"4260",1.80263907722124,3.25498045349581,"C"
"5849",0.685406169310614,5.09539113962008,"C"
"225",-1.09040635319019,0.0630496856833682,"A"
"343",2.0755284329958,-1.04973576864933,"A"
"562",-1.91595319573604,1.06576003454976,"A"
"97",-1.4510987893762,0.272895285616648,"A"
"4639",-2.61101649231181,6.79861966380849,"C"
"4285",0.193677713623213,4.52973864693878,"C"
"2373",1.29054106371376,6.11702287278675,"B"
"4468",1.35802798875364,3.43065890907058,"C"
"3454",-1.40038297658265,4.60431170542521,"B"
"2019",-0.0968678585545676,5.09463598480784,"B"
"2361",0.0315420948772892,4.53449582145035,"B"
"938",0.523688091652599,0.768266020342973,"A"
"634",1.83612547739734,-0.261602908170441,"A"
"5995",-1.64243324400556,6.24267254117013,"C"
"5177",0.559136935187162,4.22961486210176,"C"
"2737",1.08994467893314,5.84625376042084,"B"
"5859",0.32419391246526,3.90176431163416,"C"
"539",-0.617876109564824,0.840510246845122,"A"
"1219",0.90319171002876,0.288010966326362,"A"
"5233",0.523411396321927,4.80362855512576,"C"
"4929",1.66618586622177,4.1292373855927,"C"
"3759",0.763791988863266,5.09734805013542,"B"
"5081",-0.977986228737173,5.61595717541678,"C"
"3429",1.57331491113819,5.95998592082682,"B"
"3786",-1.36164886634645,3.74968303432424,"B"
"4224",0.322577665029826,4.07832936924988,"C"
"4445",0.765916091619653,4.44663704447057,"C"
"2009",0.131528162635711,5.33129558147817,"B"
"5821",1.26617527767946,3.11848435186056,"C"
"1540",-0.0832324498854194,-1.94720798868326,"A"
"2054",1.19476423813141,6.6145829494272,"B"
"4512",2.6389648418224,3.32721389883416,"C"
"2812",1.58456712687478,6.87470854242103,"B"
"792",0.883983956062063,-0.630789958267226,"A"
"5093",1.58868206733427,2.79585723384388,"C"
"3244",1.11397201889502,5.9832228077088,"B"
"980",2.54341859723558,-0.658282435547447,"A"
"5913",-1.49619817945829,7.11823481523344,"C"
"3025",0.560510782002143,5.60614148088612,"B"
"460",-0.917515405838425,0.155576989365937,"A"
"2293",-0.113496759352098,4.97710261728754,"B"
"2045",0.339652150717154,5.01604684412361,"B"
"2901",-0.820392815256574,4.44444073130672,"B"
"5854",0.624448928604895,3.94898595272601,"C"
"625",-0.67502484906164,0.491685136951109,"A"
"3069",-1.14673757882482,3.5059939292504,"B"
"1814",0.433867896516301,1.19473985927046,"A"
"4175",-0.243426001486644,5.15661850298858,"C"
"1200",0.528339130917698,-2.63061641137989,"A"
"3693",2.62631078646273,6.97191936483175,"B"
"2260",0.550197396801038,5.40993887344044,"B"
"5276",2.08499186169355,3.14887038472079,"C"
"77",-0.506292949775511,-0.642619908789731,"A"
"2894",0.269472492114368,4.8219946274406,"B"
"2170",0.315878712271262,4.79960664021884,"B"
"479",-0.369919145126869,-0.719522981494736,"A"
"4556",0.247982270658097,5.19395770931401,"C"
"5662",-0.884101285404334,5.79413455442374,"C"
"1441",1.52280002681062,-0.775296687447491,"A"
"5063",1.15590356625443,4.59328199912226,"C"
"4572",-0.964244061814782,6.82686262661541,"C"
"5485",0.56484751114375,5.00563996817643,"C"
"1126",-0.611895036602781,-1.52311950487065,"A"
"4021",0.510414050887086,4.58130121289341,"C"
"22",0.672296234665535,0.106209978432417,"A"
"4875",-0.56572325650455,5.24203387569994,"C"
"5023",-1.36469146214335,6.67595024796607,"C"
"1396",-0.537913895565129,-0.0364708478108733,"A"
"3410",0.173397126374026,5.04286399814161,"B"
"4749",-0.450127711916035,5.36311334570256,"C"
"2622",0.694887128057975,5.72186345153012,"B"
"51",-0.828643918752306,1.24619438036241,"A"
"244",0.515827123435862,1.89659028598012,"A"
"387",0.524030314780985,-1.594621581513,"A"
"2727",0.365638419048625,4.74790890714061,"B"
"1835",0.5563454882697,1.36782907353934,"A"
"5368",-2.1404609004581,6.49797734859652,"C"
"1964",-0.61948390316389,-0.710827194237371,"A"
"4540",0.993297709793208,4.40055262201082,"C"
"2013",-0.892440788232558,4.25775334120693,"B"
"4698",0.594444682596687,4.39411834711128,"C"
"4347",-0.711296002845892,5.45321996736527,"C"
"5866",0.349826762565047,4.78356722462312,"C"
"3105",0.579066946907077,5.96501863721642,"B"
"2147",0.47978251986289,5.53615305965404,"B"
"5933",-0.525298830439999,5.38833737983339,"C"
"5952",1.16059184523104,3.86135346753265,"C"
"5160",-2.5582042354455,6.98684933113072,"C"
"314",0.480913325765908,-0.640639996451783,"A"
"5781",-1.40003180380222,6.68403899456293,"C"
"5255",-1.69455048678343,6.37661594973068,"C"
"1051",2.22999145000482,0.820051424151927,"A"
"3701",1.34467084438754,5.81763421652777,"B"
"375",-0.313233084061873,-0.400160156062167,"A"
"1581",1.13890630850253,-2.31694470315013,"A"
"1641",1.40155362220406,-0.274170246448633,"A"
"762",-0.537286409452056,-0.581324072884472,"A"
"3665",1.08332451621824,6.36336196629741,"B"
"4198",-0.604450764535389,5.33785014418571,"C"
"4399",0.147238548031187,4.38874829424945,"C"
"4206",-1.22148464742052,6.72109733232059,"C"
"1891",0.80290256631093,0.0670074985906046,"A"
"55",0.510014705616303,-1.20415299583847,"A"
"2744",1.65436587772452,6.79362523801206,"B"
"1593",0.571309227792306,0.00135402461033773,"A"
"1222",-1.46262619615259,-0.261525702237872,"A"
"1975",-0.0292358228868031,0.571571381662591,"A"
"3542",-0.309461795304327,5.19684879840693,"B"
"1263",-1.0474776073774,-1.00356459075717,"A"
"1262",-0.447851860270014,0.340543464046853,"A"
"4835",0.072985901343952,4.88399301442651,"C"
"2485",1.65893413204949,7.06819360064469,"B"
"3039",-0.823817927393727,4.25433365157087,"B"
"894",-0.727047941973046,-1.22389235754732,"A"
"2975",-0.495872584579796,4.14687004512992,"B"
"727",2.00565789254669,1.86853195667185,"A"
"456",0.224353988464581,0.514595058439475,"A"
"3260",0.764474509601998,5.1913070854321,"B"
"1978",0.936602549171619,-0.620020701095268,"A"
"1182",-0.953822361111249,-0.486716427797032,"A"
"3232",0.83725204487384,5.38825023409546,"B"
"5708",-1.03550799014215,5.91966483792671,"C"
"1404",-0.464284327309151,-0.541897184312491,"A"
"4099",-0.0180131989392998,4.58840875445145,"C"
"1751",-0.821389313547875,0.720757327681358,"A"
"315",-0.0433392894037342,0.962328450310161,"A"
"4794",0.31813606901962,5.08593976396165,"C"
"2172",0.208818042549282,4.89899118171941,"B"
"2272",0.519418722387492,5.11643846292624,"B"
"1242",1.17266902597556,-0.550540130433171,"A"
"969",1.30908243416855,0.437258642314115,"A"
"174",-0.120183680107097,-0.127894268274052,"A"
"5447",1.57204785865839e-05,5.45945985906365,"C"
"3852",0.0405082665763161,4.28652438770197,"B"
"609",0.701618080018255,1.62467080973738,"A"
"3113",2.05925656718084,7.13740715271785,"B"
"654",1.29561782500941,0.0197889332434691,"A"
"38",0.582356921280935,1.13454727186871,"A"
"5768",0.430211988872304,4.54714728732293,"C"
"1427",0.863643488165322,-1.64593941551098,"A"
"5824",-0.328319626787436,5.15464127313214,"C"
"1473",1.21178733361035,0.0336532711436408,"A"
"4125",-0.169121928680757,5.11453487443454,"C"
"5614",-0.705099628372038,5.4892057417197,"C"
"273",0.259776637666353,0.623489565945816,"A"
"2567",0.473667007022457,4.64584181562555,"B"
"2171",0.255031773740251,4.70415711796347,"B"
"3344",-0.465601942824687,4.47184924472218,"B"
"4504",-0.205299999244005,5.15178574199721,"C"
"216",0.194222817150614,-1.17595003242873,"A"
"2131",-0.0451243505023235,4.64212477493477,"B"
"5932",-0.525906023324744,5.43550332885269,"C"
"494",-0.788618585864229,0.453179953654309,"A"
"3777",-0.46796417566459,4.7120091749194,"B"
"492",0.364562806196228,1.65459297485143,"A"
"3238",-0.370176375203847,3.76614952413258,"B"
"4722",0.0527543262571336,4.48125856125454,"C"
"2719",-1.11722150461111,3.57807413056113,"B"
"4969",0.223729780355134,4.45999708588987,"C"
"1228",-0.722360728594295,0.359911681760836,"A"
"1875",0.318543000187573,-0.395706432674312,"A"
"1725",-1.1716506823585,0.488018575201129,"A"
"996",2.62015325046732,-1.83891056325338,"A"
"5556",-1.82019894361321,6.11023752654342,"C"
"2234",-0.00497105427506379,4.80878628561448,"B"
"1198",0.636802258929025,-1.58996028484117,"A"
"5118",0.204803216005494,4.14748261466587,"C"
"5336",-0.16276801740707,4.89402502283555,"C"
"3505",0.594233485575825,4.48936797123012,"B"
"1613",-0.243992008256117,0.130827865841351,"A"
"3080",2.44159098741391,8.00235695443388,"B"
"3326",1.24083918111162,5.9743310665244,"B"
"4509",-1.37297054090105,5.92608979345499,"C"
"4945",-1.64456305493537,6.20397992621941,"C"
"1045",0.156806798628156,0.196650220985557,"A"
"2259",0.622555543696193,4.6680500003166,"B"
"4999",2.20852633929579,2.84531956723597,"C"
"1432",0.588198373611523,-1.76394578772559,"A"
"3422",1.115982997719,5.76766903846263,"B"
"2253",0.234647555675628,5.15653450967001,"B"
"572",-0.550999087520777,-1.54120626288922,"A"
"3950",-1.01937927380403,3.84215542949666,"B"
"194",0.728381646000489,0.257967694603969,"A"
"5967",1.07162403796534,3.70617486321524,"C"
"4166",-0.522174467701781,5.91958537325183,"C"
"2056",1.53324887202683,5.38967551327575,"B"
"3862",-1.12567623898636,4.3238402822463,"B"
"474",-1.1478472716592,-0.853371665226785,"A"
"4702",-0.667775319208983,5.10985262539071,"C"
"5601",-0.0381824431532327,4.66329935406077,"C"
"1097",0.904898473687383,-0.398275223011888,"A"
"1977",1.58920349435681,2.19104844585532,"A"
"1849",-0.850257355464447,0.0166044410013769,"A"
"2044",-0.919495077401262,4.11592186425981,"B"
"3765",2.34845837383672,6.90196588354874,"B"
"3790",-0.120093259240756,4.78074374869691,"B"
"5914",-0.0459824381794144,5.32285998892951,"C"
"2597",1.9890404847882,6.69341848801425,"B"
"3287",1.19828620272417,6.23153008176309,"B"
"1037",-1.01463844513554,-1.72573709748039,"A"
"4753",0.366681446596892,4.20343466732346,"C"
"1596",0.321643287706231,-0.663992988036682,"A"
"1600",0.201747187668915,-2.16144358291223,"A"
"5788",-0.0220158373877082,4.66360527649356,"C"
"4925",1.83464562201217,3.23700635696811,"C"
"2832",0.545873199970069,5.97889197554758,"B"
"3003",0.678084556868203,6.03964498579832,"B"
"1161",0.255499521118355,-0.12380127552137,"A"
"2049",0.545858321419431,5.08805365837027,"B"
"1065",-0.728515577171558,0.988348671356191,"A"
"1002",0.207788864568227,0.596353258773013,"A"
"433",-0.388972700850358,-0.196745723994887,"A"
"251",-0.448859446640986,-0.538608390168182,"A"
"5922",-0.0575827825310316,5.07217334161828,"C"
"5544",-0.0982137409543327,5.14457996591114,"C"
"117",-0.856048321580887,-0.939370624344987,"A"
"1103",1.00069639135926,-1.43435669714213,"A"
"3958",2.37688912904836,6.51419942955348,"B"
"289",-0.110919775280338,-1.64204735094361,"A"
"4220",0.672600552365549,4.28714121372889,"C"
"5116",1.7661579457207,2.88498601677774,"C"
"5794",-0.73884912036854,5.5198056763342,"C"
"2326",0.026293567071939,4.50531632819098,"B"
"1036",-0.663713724365006,-0.365034284950452,"A"
"5878",1.59802362648664,4.21248048771535,"C"
"4536",0.830879670693159,3.62335035219244,"C"
"5707",0.160509215753386,5.34414562822531,"C"
"4261",1.01884670980642,4.01177948526533,"C"
"3669",-1.29727103813011,4.27544845913352,"B"
"2021",-1.12699211573042,3.907929853888,"B"
"1888",-0.601179089626226,0.310519057040676,"A"
"3981",0.420612141579735,5.569683227233,"B"
"2365",-0.0577795945794308,4.80159436128198,"B"
"5757",-0.124765919044835,4.75002767612721,"C"
"5464",-0.976304806332597,6.08437436384964,"C"
"1400",1.77348627150026,1.70782327305537,"A"
"3967",2.08087261717857,7.27781164580545,"B"
"61",-1.71261664258968,0.174167099509784,"A"
"1904",-0.819192523373225,0.545869607804404,"A"
"3845",0.561781945926487,5.20725026026177,"B"
"3739",1.71875504526264,7.04152373998599,"B"
"5301",-0.154552396074104,5.76282821477656,"C"
"3064",-0.185917232931785,4.49316566282267,"B"
"2492",0.511730646617247,5.28033519238462,"B"
"5272",-0.229441298887084,5.22114802136736,"C"
"4621",-1.41054492467274,6.40802036804724,"C"
"1918",-1.2789245149247,-2.1217962233118,"A"
"3853",0.16275020297935,4.73244801626264,"B"
"5350",-0.958054894973897,5.84740643989024,"C"
"2336",1.10803423595175,6.04919891938495,"B"
"2036",-0.436126582504317,4.7480710212547,"B"
"5495",-0.241494214178227,5.99189107693849,"C"
"4492",0.160746113378661,4.70006271585529,"C"
"708",-0.117182787495293,-0.0427293152734608,"A"
"1870",0.804268362719309,-0.0253635326193895,"A"
"4413",-1.02701872588999,5.47634119683595,"C"
"1568",0.291295318505358,-0.9061432092926,"A"
"1764",0.215227681312482,1.93503423834135,"A"
"295",0.264517464919849,-0.520728341352305,"A"
"997",-0.47538019622534,0.72429438951243,"A"
"994",-0.542324093735052,-0.781861042556507,"A"
"1826",-2.1242186523025,0.655312950684307,"A"
"5772",0.356118293184853,5.02972095100391,"C"
"3687",-0.435579199660427,4.63837730343502,"B"
"1627",0.260482639156728,-0.209472613997157,"A"
"1216",-0.536036063640956,-0.272815716162609,"A"
"5635",0.524895549777927,4.87547185552827,"C"
"4896",0.0546449308522816,4.69697033387656,"C"
"5563",0.259855091326402,5.07810722170702,"C"
"5281",-0.134346777807937,5.1006071250659,"C"
"5034",-1.13187681604387,5.61713071076293,"C"
"3415",0.0653613266125278,4.57458707798374,"B"
"5079",-0.4522297348211,5.55907550187832,"C"
"3167",-1.54890334699934,3.60355793413855,"B"
"2550",-0.852500627649053,4.1135624538509,"B"
"5164",1.86093702023539,3.18093251125605,"C"
"2763",0.996329460765685,5.86361566505322,"B"
"796",0.52554531639722,-2.81808268279307,"A"
"399",0.748270966527503,-2.04800045547947,"A"
"946",1.10112691739929,0.503204078812461,"A"
"5441",-1.16892995955491,5.56468032378374,"C"
"5404",1.48286843758745,3.02007359963366,"C"
"2310",-0.394518753812511,3.99952798543991,"B"
"1815",-1.31412465408804,1.83545851366878,"A"
"5855",1.73475015000749,3.86208339885448,"C"
"1151",-0.258398629115693,0.863929827045663,"A"
"4262",-0.970205702572545,6.20989204309597,"C"
"3068",6.46444096913251e-05,5.17321021581999,"B"
"5105",0.748762732125006,4.49833970882124,"C"
"5086",0.901243046175167,5.23194745430589,"C"
"979",-0.108639029264392,-0.130339758810619,"A"
"3101",-0.341942892917949,4.86518869779794,"B"
"5185",-0.94229896077725,6.32290683994023,"C"
"2257",-1.49192936785381,3.86186290755058,"B"
"316",-1.1957118572834,0.192572872838738,"A"
"4226",1.12933354057177,4.42840499167493,"C"
"3174",-0.750456777251875,4.45990820783716,"B"
"118",-0.28630389798743,-0.427928985771716,"A"
"546",-0.237736020888751,-0.025158897168732,"A"
"759",0.552175615296567,1.63948548861311,"A"
"5069",0.368315176683748,4.96485139021606,"C"
"1040",0.400734816539881,-1.13749666970769,"A"
"286",0.626301979305363,0.674287240137852,"A"
"5237",-0.874405255934968,6.41984042304435,"C"
"2847",1.09724790490249,6.03623888823133,"B"
"2868",0.556991317782605,4.84048382670345,"B"
"839",0.0914023899943096,1.71384802467728,"A"
"2900",-2.16446042133558,2.6839409928169,"B"
"1822",-1.01091756162082,0.374357889352111,"A"
"464",1.36386475411546,1.40053931639048,"A"
"3239",0.875962856359501,5.92820036840893,"B"
